CPU	 1	 0
CPU	 9	 0
CPU	 7	 0
CPU	 5	 0
CPU	 3	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 21	 0
CPU	 19	 0.016675
CPU	 23	 0.01665
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0.01665
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0.016675
CPU	 49	 0.016675
CPU	 51	 0
CPU	 53	 0
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0.016675
CPU	 65	 0
CPU	 67	 0.016675
CPU	 69	 0
CPU	 71	 0.016675
CPU	 73	 0
CPU	 75	 0
CPU	 77	 0.016675
CPU	 79	 0.01665
CPU	 81	 0
CPU	 83	 0
CPU	 85	 0
CPU	 87	 0
CPU	 89	 0
CPU	 91	 0
CPU	 93	 0
CPU	 95	 0.016675
CPU	 97	 0.01665
CPU	 99	 0.016675
IO	 0	 1123.63
IO	 2	 1123.67
IO	 4	 1123.72
IO	 6	 1123.73
IO	 8	 1123.78
IO	 10	 1123.83
IO	 12	 1123.87
IO	 14	 1123.88
IO	 16	 1123.92
IO	 18	 1123.95
IO	 20	 1123.97
IO	 22	 1124
IO	 24	 1124.03
IO	 26	 1124.07
IO	 28	 1124.07
IO	 30	 1124.08
IO	 32	 1124.12
IO	 34	 1124.12
IO	 36	 1124.13
IO	 38	 1124.15
IO	 40	 1124.15
IO	 42	 1124.17
IO	 44	 1124.17
IO	 46	 1124.17
IO	 48	 1124.18
IO	 50	 1124.18
IO	 52	 1124.18
IO	 54	 1124.18
IO	 56	 1124.17
IO	 58	 1124.17
IO	 60	 1124.17
IO	 62	 1124.15
IO	 64	 1124.15
IO	 66	 1124.13
IO	 68	 1124.13
IO	 70	 1124.12
IO	 72	 1124.12
IO	 74	 1124.08
IO	 76	 1124.08
IO	 78	 1124.05
IO	 80	 1124.03
IO	 82	 1124
IO	 84	 1123.98
IO	 86	 1123.95
IO	 88	 1123.93
IO	 90	 1123.9
IO	 92	 1123.87
IO	 94	 1123.83
IO	 96	 1123.8
IO	 98	 1123.77
